,Unnamed: 0.1,Unnamed: 0,Empresas,Endereços,Link Maps,Tipo,Latitude,Longitude
601,697,697,Castifer Ferro e Aço,"R. Barreiros, 743 - Ramos, Rio de Janeiro - RJ, 21031-754",https://www.google.com/maps/place/Castifer+Ferro+e+A%C3%A7o/data=!4m7!3m6!1s0x997be35b858f1b:0x7d8f0c5be9cb355f!8m2!3d-22.8504305!4d-43.2565391!16s%2Fg%2F1v5k47gj!19sChIJG4-FW-N7mQARXzXL6VsMj30?authuser=0&hl=pt-BR&rclk=1,Distribuidor de aço,-22.8504305,-43.2565391
602,699,699,Laino Materiais de Construção,"R. Min. Moreira de Abreu, 132 - Olaria, Rio de Janeiro - RJ, 21071-485",https://www.google.com/maps/place/Laino+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997b8c437a68ed:0x2e7c5abf44099251!8m2!3d-22.8501933!4d-43.2768014!16s%2Fg%2F1tdx0s39!19sChIJ7Wh6Q4x7mQARUZIJRL9afC4?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8501933,-43.2768014
603,700,700,"Renan material de construção, elétrica e hidráulica","Via A-1 n-138 loja - Vila do Pinheiro-maré, Rio de Janeiro - RJ, 21046-035","https://www.google.com/maps/place/Renan+material+de+constru%C3%A7%C3%A3o,+el%C3%A9trica+e+hidr%C3%A1ulica/data=!4m7!3m6!1s0x997eb3f4a5b7a9:0x3bc3fa35d67fb341!8m2!3d-22.8705786!4d-43.2379187!16s%2Fg%2F11dx9j0y0j!19sChIJqbel9LN-mQARQbN_1jX6wzs?authuser=0&hl=pt-BR&rclk=1",Loja de materiais de construção,-22.8705786,-43.2379187
604,701,701,Grupo Comércio & Facility,"Estrada Adhemar Bebiano, 1680 - Inhaúma, Rio de Janeiro - RJ, 21051-070",https://www.google.com/maps/place/Grupo+Com%C3%A9rcio+%26+Facility/data=!4m7!3m6!1s0x997c423c605f05:0xec3af0e726acbb18!8m2!3d-22.873638!4d-43.276263!16s%2Fg%2F11c4yc7h0b!19sChIJBV9gPEJ8mQARGLusJufwOuw?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.873638,-43.276263
605,702,702,Cascolor material para construção construção ltda,"ATENDIMENTO WHATSAPP - Rua João Rêgo, 199 - loja A1 (21) 99957-5076, Rua João Rêgo, 199 - loja A1 - Olaria, Rio de Janeiro - RJ, 21073-160",https://www.google.com/maps/place/Cascolor+material+para+constru%C3%A7%C3%A3o+constru%C3%A7%C3%A3o+ltda/data=!4m7!3m6!1s0x997bf4a42652df:0xc18913767e6f21dc!8m2!3d-22.8515528!4d-43.2708146!16s%2Fg%2F11cr_5jg10!19sChIJ31ImpPR7mQAR3CFvfnYTicE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8515528,-43.2708146
606,703,703,MAC Material de Construção,"R. Miguel Burnier, 30 - Higienópolis, Rio de Janeiro - RJ, 21050-800",https://www.google.com/maps/place/MAC+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997d401563955d:0xd97165d7f8800e38!8m2!3d-22.8695541!4d-43.259508!16s%2Fg%2F11pz7n3vs9!19sChIJXZVjFUB9mQAROA6A-Ndlcdk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8695541,-43.259508
607,704,704,JK MATERIAL DE CONSTRUÇÃO,"SALSA E MERENGUE - R. Projetada e, 130 - Maré, Rio de Janeiro - RJ, 21046-415",https://www.google.com/maps/place/JK+MATERIAL+DE+CONSTRU%C3%87%C3%83O/data=!4m7!3m6!1s0x997f42112f08a5:0xe58e030b857ed891!8m2!3d-22.8713043!4d-43.2367508!16s%2Fg%2F11rt8xcsvt!19sChIJpQgvEUJ_mQARkdh-hQsDjuU?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8713043,-43.2367508
608,705,705,Alunobre Alumínio e Ferragens Ltda,"R. Dias Raposo, 100 - Ramos, Rio de Janeiro - RJ, 21031-140",https://www.google.com/maps/place/Alunobre+Alum%C3%ADnio+e+Ferragens+Ltda/data=!4m7!3m6!1s0x997be3f4a54cb1:0x1c7fd73f07d3a762!8m2!3d-22.8474109!4d-43.2567267!16s%2Fg%2F1vxcxmw1!19sChIJsUyl9ON7mQARYqfTBz_Xfxw?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.8474109,-43.2567267
609,706,706,ACASA DRYWALL,"R. da Regeneração, 238 - Bonsucesso, Rio de Janeiro - RJ, 21040-170",https://www.google.com/maps/place/ACASA+DRYWALL/data=!4m7!3m6!1s0x9979f4068bec03:0x55fed8062f70bee9!8m2!3d-22.8610635!4d-43.2487315!16s%2Fg%2F11w2cyzss_!19sChIJA-yLBvR5mQAR6b5wLwbY_lU?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8610635,-43.2487315
610,708,708,Virtual Tintas,"R. Bonsucesso, 107 - Bonsucesso, Rio de Janeiro - RJ, 21040-320",https://www.google.com/maps/place/GEPLASTER+GESSO+E+DRYWALL/data=!4m7!3m6!1s0x9979e36d354617:0x636c7090fe423a71!8m2!3d-22.8589753!4d-43.2473524!16s%2Fg%2F11lg1rymqb!19sChIJF0Y1beN5mQARcTpC_pBwbGM?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8589753,-43.2473524
611,709,709,Aços Pop loja de ferragens e material de construção em Itaoca,"Av. Itaóca, 397A - Bonsucesso, Rio de Janeiro - RJ, 21061-771",https://www.google.com/maps/place/A%C3%A7os+Pop+loja+de+ferragens+e+material+de+constru%C3%A7%C3%A3o+em+Itaoca/data=!4m7!3m6!1s0x997dc557d84d91:0x4bc67ce627292c18!8m2!3d-22.8683754!4d-43.259037!16s%2Fg%2F11kz94j56m!19sChIJkU3YV8V9mQARGCwpJ-Z8xks?authuser=0&hl=pt-BR&rclk=1,Loja de ferragens,-22.8683754,-43.259037
612,710,710,Neofort,"R. João Romariz, 237 - Loja A - Ramos, Rio de Janeiro - RJ, 21031-700",https://www.google.com/maps/place/Neofort/data=!4m7!3m6!1s0x997bb4db915783:0x6cc3a9a4dc9e2b4b!8m2!3d-22.8518776!4d-43.2548414!16s%2Fg%2F11j7z135_x!19sChIJg1eR27R7mQARSyue3KSpw2w?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8518776,-43.2548414
613,711,711,Befran Materiais de Construção,"R. Gen. Polidoro, 177 - LJ A e B - Botafogo, Rio de Janeiro - RJ, 22280-002",https://www.google.com/maps/place/Befran+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997fe3fa2cef83:0x6c5427696394ca7a!8m2!3d-22.9563472!4d-43.1857761!16s%2Fg%2F1tfbzpl7!19sChIJg-8s-uN_mQAResqUY2knVGw?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9563472,-43.1857761
614,712,712,Arturzão,"R. São Clemente, 151 - Botafogo, Rio de Janeiro - RJ, 22260-001",https://www.google.com/maps/place/Arturz%C3%A3o/data=!4m7!3m6!1s0x997fef0bc1f8a5:0x7edf391eb0dd89ff!8m2!3d-22.9495649!4d-43.187012!16s%2Fg%2F1tgz6pw_!19sChIJpfjBC-9_mQAR_4ndsB45334?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9495649,-43.187012
615,713,713,Bazar 160,"R. Voluntários da Pátria, 160 - Loja A - Botafogo, Rio de Janeiro - RJ, 22270-010",https://www.google.com/maps/place/Bazar+160/data=!4m7!3m6!1s0x997fe5a440d879:0x98b425788322f6c2!8m2!3d-22.9523443!4d-43.1872448!16s%2Fg%2F1v96n0c4!19sChIJedhApOV_mQARwvYig3gltJg?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9523443,-43.1872448
616,714,714,Eletro Ferragens Santa Domênica,"R. Voluntários da Pátria, 422 - Botafogo, Rio de Janeiro - RJ, 22270-010",https://www.google.com/maps/place/Eletro+Ferragens+Santa+Dom%C3%AAnica/data=!4m7!3m6!1s0x997fdfaf06e479:0x28e03a14f521b32b!8m2!3d-22.9553689!4d-43.1961096!16s%2Fg%2F1xb2ft47!19sChIJeeQGr99_mQARK7Mh9RQ64Cg?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9553689,-43.1961096
617,715,715,Casa Fethisa,"R. São Clemente, 80 - Botafogo, Rio de Janeiro - RJ, 22260-000",https://www.google.com/maps/place/Casa+Fethisa/data=!4m7!3m6!1s0x997fefd2bf2f03:0xb24d93bf82dcb3ec!8m2!3d-22.9492852!4d-43.1849483!16s%2Fg%2F1tfv6bqh!19sChIJAy-_0u9_mQAR7LPcgr-TTbI?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9492852,-43.1849483
618,716,716,Diba Botafogo,"Rua da Passagem, 169 - Botafogo, Rio de Janeiro - RJ, 22290-030",https://www.google.com/maps/place/Diba+Botafogo/data=!4m7!3m6!1s0x997ffa345b64fd:0x7bc6a6109d03319d!8m2!3d-22.9552985!4d-43.180506!16s%2Fg%2F1ptxf5_1p!19sChIJ_WRbNPp_mQARnTEDnRCmxns?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9552985,-43.180506
619,717,717,Casa Brasil,"R. Voluntários da Pátria, 271 Zap : (21) 987439835 - Botafogo, Rio de Janeiro - RJ, 22270-010",https://www.google.com/maps/place/Casa+Brasil/data=!4m7!3m6!1s0x997fe6c630ab13:0xdd4e9dd419141b40!8m2!3d-22.9538268!4d-43.1906928!16s%2Fg%2F1thtfc5p!19sChIJE6swxuZ_mQARQBsUGdSdTt0?authuser=0&hl=pt-BR&rclk=1,Fornecedor de equipamentos para construção,-22.9538268,-43.1906928
620,718,718,Glória Cordeiro Material de Construção e Ferragens,"R. Gen. Polidoro, 129 - Botafogo, Rio de Janeiro - RJ, 22280-004",https://www.google.com/maps/place/Gl%C3%B3ria+Cordeiro+Material+de+Constru%C3%A7%C3%A3o+e+Ferragens/data=!4m7!3m6!1s0x997fe4b587f7c7:0xafeba6c1398ae819!8m2!3d-22.95536!4d-43.184449!16s%2Fg%2F1ptylf268!19sChIJx_eHteR_mQARGeiKOcGm668?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.95536,-43.184449
621,719,719,Nova Befran Materiais de Construção,"R. Gen. Polidoro, 204 - Botafogo, Rio de Janeiro - RJ, 22280-003",https://www.google.com/maps/place/Nova+Befran+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997fe34e6648f7:0xd1e6288382af8de7!8m2!3d-22.9566009!4d-43.1871545!16s%2Fg%2F11q4jznb9g!19sChIJ90hmTuN_mQAR542vgoMo5tE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9566009,-43.1871545
622,720,720,Irmãos Gaspar,"Praia de Botafogo, 464 - Botafogo, Rio de Janeiro - RJ, 22250-040",https://www.google.com/maps/place/Irm%C3%A3os+Gaspar/data=!4m7!3m6!1s0x997ff1a8631a7b:0xd994a90fe50e6bb1!8m2!3d-22.9496644!4d-43.182255!16s%2Fg%2F1tf2599w!19sChIJexpjqPF_mQARsWsO5Q-plNk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9496644,-43.182255
623,721,721,Bazar Todaobra Material de Construção,"Lojas H e I, R. Arnaldo Quintela, 10 - Botafogo, Rio de Janeiro - RJ, 22280-070",https://www.google.com/maps/place/Bazar+Todaobra+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997ffa571c00a7:0x519dda9476efff63!8m2!3d-22.9545309!4d-43.1817351!16s%2Fg%2F1tfgqm87!19sChIJpwAcV_p_mQARY__vdpTanVE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9545309,-43.1817351
624,722,722,Polidoro de Botafogo Bazar e Ferragens,"R. Gen. Polidoro, 8 - Botafogo, Rio de Janeiro - RJ, 22250-160",https://www.google.com/maps/place/Polidoro+de+Botafogo+Bazar+e+Ferragens/data=!4m7!3m6!1s0x997ff079bc3cbf:0x917b3acdccdbdc98!8m2!3d-22.9521146!4d-43.1825577!16s%2Fg%2F1pv203db_!19sChIJvzy8efB_mQARmNzbzM06e5E?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9521146,-43.1825577
625,723,723,Quebragalho materias de construção,"Praia de Botafogo, 464 - Botafogo, Rio de Janeiro - RJ, 22250-040",https://www.google.com/maps/place/Quebragalho+materias+de+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997fd8a0446fb5:0x14ea86a83a49f53a!8m2!3d-22.9496678!4d-43.1822645!16s%2Fg%2F11h7ktrtgd!19sChIJtW9EoNh_mQAROvVJOqiG6hQ?authuser=0&hl=pt-BR&rclk=1,Loja de Material Hidráulico,-22.9496678,-43.1822645
626,724,724,Material de Construção Zona Sul RJ - DONE,"Rua Conde de Irajá, 370 / 301 - Botafogo, Rio de Janeiro - RJ, 22271-020",https://www.google.com/maps/place/Material+de+Constru%C3%A7%C3%A3o+Zona+Sul+RJ+-+DONE/data=!4m7!3m6!1s0x997ff0f7960881:0xb5973308f628ebe9!8m2!3d-22.955746!4d-43.1952107!16s%2Fg%2F11s4tfwj_1!19sChIJgQiW9_B_mQAR6eso9ggzl7U?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.955746,-43.1952107
627,725,725,Amoedo Design - Botafogo,"R. São Clemente, 39 - Botafogo, Rio de Janeiro - RJ, 22260-001",https://www.google.com/maps/place/Amoedo+Design+-+Botafogo/data=!4m7!3m6!1s0x997f3dcc209887:0xd0aac215a0e9e605!8m2!3d-22.9492923!4d-43.1834723!16s%2Fg%2F11g07_lpls!19sChIJh5ggzD1_mQARBebpoBXCqtA?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9492923,-43.1834723
628,726,726,Bazar Canecão Material de Construção,"Rua Lauro Müller, 16 - Loja B - Botafogo, Rio de Janeiro - RJ, 22290-160",https://www.google.com/maps/place/Bazar+Canec%C3%A3o+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997ff8429bc42d:0x9834ce28c28f5f4d!8m2!3d-22.9563617!4d-43.175719!16s%2Fg%2F1wbg0mxb!19sChIJLcSbQvh_mQARTV-PwijONJg?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9563617,-43.175719
629,727,727,Toldos e Coberturas Policarbonato em Botafogo,"R. Arnaldo Quintela, 32 - Botafogo, Rio de Janeiro - RJ, 22280-070",https://www.google.com/maps/place/Toldos+e+Coberturas+Policarbonato+em+Botafogo/data=!4m7!3m6!1s0x997f007a129c9f:0x8a5c8ac72d413b15!8m2!3d-22.9546049!4d-43.1820913!16s%2Fg%2F11y7d5w2mr!19sChIJn5wSegB_mQARFTtBLceKXIo?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9546049,-43.1820913
630,728,728,Bazar da Passagem 167,"A, Rua da Passagem, 167 - Botafogo, Rio de Janeiro - RJ, 22290-030",https://www.google.com/maps/place/Bazar+da+Passagem+167/data=!4m7!3m6!1s0x997ffa34496141:0xe309836252d90ec8!8m2!3d-22.955228!4d-43.180528!16s%2Fg%2F1ptwx25hx!19sChIJQWFJNPp_mQARyA7ZUmKDCeM?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.955228,-43.180528
631,729,729,Beira Mar Material de Construção,"Rua Humaitá, 98 - Humaitá, Rio de Janeiro - RJ, 22261-001",https://www.google.com/maps/place/Beira+Mar+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bd561fe6970a3:0xb782834adf9b8682!8m2!3d-22.956644!4d-43.1987!16s%2Fg%2F1tp9087f!19sChIJo3Bp_mHVmwARgoab30qDgrc?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.956644,-43.1987
632,730,730,Bazar Rainha da Boa Esperança,"R. Marquês de Olinda, 95a - Botafogo, Rio de Janeiro - RJ, 22251-040",https://www.google.com/maps/place/Bazar+Rainha+da+Boa+Esperan%C3%A7a/data=!4m7!3m6!1s0x997fed12ed2323:0xd7a6cd571cb8fcce!8m2!3d-22.9436302!4d-43.1857103!16s%2Fg%2F1thqc24f!19sChIJIyPtEu1_mQARzvy4HFfNptc?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9436302,-43.1857103
633,731,731,Bazar São Francisco,"Rua Jupira, 72 - Botafogo, Rio de Janeiro - RJ, 22260-150",https://www.google.com/maps/place/Bazar+S%C3%A3o+Francisco/data=!4m7!3m6!1s0x997fe800980a3b:0xeca4f1401e466bad!8m2!3d-22.9489268!4d-43.1935088!16s%2Fg%2F11bx1h6hp8!19sChIJOwqYAOh_mQARrWtGHkDxpOw?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9489268,-43.1935088
634,732,732,Bazar Portal,"R. Gen. Severiano, 40 - Loja G - Botafogo, Rio de Janeiro - RJ, 26041-220",https://www.google.com/maps/place/Bazar+Portal/data=!4m7!3m6!1s0x997ff7b38e67db:0x3baa9ca8173d328!8m2!3d-22.9522343!4d-43.1762817!16s%2Fg%2F1ptx4vz2r!19sChIJ22eOs_d_mQARKNNzgcqpugM?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9522343,-43.1762817
635,733,733,Construcopa Material de Construção,"Ladeira dos Tabajaras, 688 - Botafogo, Rio de Janeiro - RJ, 22031-100",https://www.google.com/maps/place/Construcopa+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bd5677f32a203:0x522c01f311d978bf!8m2!3d-22.9626075!4d-43.1910163!16s%2Fg%2F1ydkhrx27!19sChIJA6Iyf2fVmwARv3jZEfMBLFI?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9626075,-43.1910163
636,734,734,Check Obras,"R. Gen. Polidoro, 69A - Botafogo, Rio de Janeiro - RJ, 22280-004",https://www.google.com/maps/place/Check+Obras/data=!4m7!3m6!1s0x9bdba2ddb2724f:0x331c852a85f9786e!8m2!3d-22.9536497!4d-43.1836782!16s%2Fg%2F11tsr1j6yj!19sChIJT3Ky3aLbmwARbnj5hSqFHDM?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9536497,-43.1836782
637,737,737,Lafonte Ferrageria,"R. Mena Barreto, 131 - Botafogo, Rio de Janeiro - RJ, 22271-100",https://www.google.com/maps/place/Lafonte+Ferrageria/data=!4m7!3m6!1s0x997fcb29446aad:0x598d063453f8c046!8m2!3d-22.9561742!4d-43.190346!16s%2Fg%2F11vljr1ctg!19sChIJrWpEKct_mQARRsD4UzQGjVk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9561742,-43.190346
638,738,738,Rede Construir | Material de Construção Mais Barato do RJ Com Frete | Revestimento | Piso | Tinta | Cimento | Obra e Reforma,"Estr. do Quitungo, 500 - Cordovil, Rio de Janeiro - RJ, 21215-563",https://www.google.com/maps/place/Rede+Construir+%7C+Material+de+Constru%C3%A7%C3%A3o+Mais+Barato+do+RJ+Com+Frete+%7C+Revestimento+%7C+Piso+%7C+Tinta+%7C+Cimento+%7C+Obra+e+Reforma/data=!4m7!3m6!1s0x997b7294c32925:0x9ba162fa9962063f!8m2!3d-22.8286433!4d-43.2996976!16s%2Fg%2F1q5bm2q6h!19sChIJJSnDlHJ7mQARPwZimfpioZs?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8286433,-43.2996976
639,739,739,MR LOPES FERRAGENS,"R. Guaporé, 305 - loja B - Brás de Pina, Rio de Janeiro - RJ, 21215-100",https://www.google.com/maps/place/MR+LOPES+FERRAGENS/data=!4m7!3m6!1s0x997b760878498b:0x154832743791af05!8m2!3d-22.834876!4d-43.291522!16s%2Fg%2F1tfd8604!19sChIJi0l4CHZ7mQARBa-RN3QySBU?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.834876,-43.291522
640,740,740,Portuga materiais para construção,"Estr. do Quitungo, 1844 - Brás de Pina, Rio de Janeiro - RJ, 21215-563",https://www.google.com/maps/place/Portuga+materiais+para+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997b65ef9c8bbb:0xcab4891a5ef0bca5!8m2!3d-22.8358926!4d-43.3073107!16s%2Fg%2F1ptwx25dj!19sChIJu4uc72V7mQARpbzwXhqJtMo?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8358926,-43.3073107
641,741,741,FORTE BRAS DE PINA MATERIAIS PARA CONSTRUÇÃO LTDA,"Av. Brás de Pina, 1673 - Vila da Penha, Rio de Janeiro - RJ, 21235-602",https://www.google.com/maps/place/FORTE+BRAS+DE+PINA+MATERIAIS+PARA+CONSTRU%C3%87%C3%83O+LTDA/data=!4m7!3m6!1s0x997b5ec063d895:0x39f32fe7e66e6851!8m2!3d-22.8380814!4d-43.3137094!16s%2Fg%2F11bwpdybd0!19sChIJldhjwF57mQARUWhu5ucv8zk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8380814,-43.3137094
642,742,742,Rede Construir | Materiais de Construção | Revestimentos | Obras | Reformas | Pisos | Tintas | Cimentos | Vila da Penha RJ,"Av. Brás de Pina, 1673 - Vista Alegre, Rio de Janeiro - RJ, 21235-602",https://www.google.com/maps/place/Rede+Construir+%7C+Materiais+de+Constru%C3%A7%C3%A3o+%7C+Revestimentos+%7C+Obras+%7C+Reformas+%7C+Pisos+%7C+Tintas+%7C+Cimentos+%7C+Vila+da+Penha+RJ/data=!4m7!3m6!1s0x997b5ec048c25b:0xf5a4d73f20b690ef!8m2!3d-22.8380743!4d-43.3137418!16s%2Fg%2F11bxdz26xq!19sChIJW8JIwF57mQAR75C2ID_XpPU?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8380743,-43.3137418
643,743,743,Ferragens Vila Borguese,"Esquina com a - Praça Saican, R. Cacequi, 5 - Brás de Pina, Rio de Janeiro - RJ, 21215-170",https://www.google.com/maps/place/Ferragens+Vila+Borguese/data=!4m7!3m6!1s0x9bdfefbdc5b245:0x6932c039504e696b!8m2!3d-22.8384337!4d-43.3006395!16s%2Fg%2F11b6hyf1wq!19sChIJRbLFve_fmwARa2lOUDnAMmk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8384337,-43.3006395
644,744,744,Ferragens Lordelo,"Av. Brás de Pina, 929 - Loja G - Penha Circular, Rio de Janeiro - RJ, 21210-673",https://www.google.com/maps/place/Ferragens+Lordelo/data=!4m7!3m6!1s0x997b7a4964fc7f:0x886ff5dc8278f26d!8m2!3d-22.8396371!4d-43.2970384!16s%2Fg%2F11gds502_g!19sChIJf_xkSXp7mQARbfJ4gtz1b4g?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8396371,-43.2970384
645,745,745,Portuga materiais de construção,"Av. Meriti, 1840 - Vila da Penha, Rio de Janeiro - RJ, 21221-006",https://www.google.com/maps/place/Portuga+materiais+de+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997ca0ebe47bbd:0x672ad2933f52b1c5!8m2!3d-22.8429448!4d-43.3133893!16s%2Fg%2F1ptw70p26!19sChIJvXvk66B8mQARxbFSP5PSKmc?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8429448,-43.3133893
646,746,746,Solatem,"Estr. do Quitungo, 1586 - Brás de Pina, Rio de Janeiro - RJ, 21215-565",https://www.google.com/maps/place/Solatem/data=!4m7!3m6!1s0x997b65e4b0bc21:0x7e4ccdbbb5e2d47e!8m2!3d-22.835462!4d-43.3050347!16s%2Fg%2F1thhlr60!19sChIJIbyw5GV7mQARftTitbvNTH4?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.835462,-43.3050347
647,747,747,Rede Construir | Materiais de Construção | Revestimentos | Obras | Reformas | Pisos | Tintas | Cimentos | Vila da Penha RJ,"Av. Meriti, 1901 - Vila da Penha, Rio de Janeiro - RJ, 21221-007",https://www.google.com/maps/place/Rede+Construir+%7C+Materiais+de+Constru%C3%A7%C3%A3o+%7C+Revestimentos+%7C+Obras+%7C+Reformas+%7C+Pisos+%7C+Tintas+%7C+Cimentos+%7C+Vila+da+Penha+RJ/data=!4m7!3m6!1s0x997ca0bd31b833:0x52520641e240bcb5!8m2!3d-22.8420509!4d-43.3138914!16s%2Fg%2F1ptx5yrmv!19sChIJM7gxvaB8mQARtbxA4kEGUlI?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8420509,-43.3138914
648,748,748,CityLar Materiais de Construção - Vista Alegre (Lumarnil),"Av. Brás de Pina, 2277 - Vista Alegre, Rio de Janeiro - RJ, 21235-604",https://www.google.com/maps/place/CityLar+Materiais+de+Constru%C3%A7%C3%A3o+-+Vista+Alegre+%28Lumarnil%29/data=!4m7!3m6!1s0x997b455d86c52b:0xc28a092dcd292e13!8m2!3d-22.8286584!4d-43.3195457!16s%2Fg%2F11cs10bbcn!19sChIJK8WGXUV7mQAREy4pzS0JisI?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8286584,-43.3195457
649,749,749,Multi Construções,"Av. Brás de Pina, 2670 - Vista Alegre, Rio de Janeiro - RJ, 21235-605",https://www.google.com/maps/place/Multi+Constru%C3%A7%C3%B5es/data=!4m7!3m6!1s0x997b5abd93a86b:0xb7c7e0f5fc7b5cc8!8m2!3d-22.8311372!4d-43.3188371!16s%2Fg%2F11c52b7c7b!19sChIJa6iTvVp7mQARyFx7_PXgx7c?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.8311372,-43.3188371
650,750,750,Materiais de Construção Fluminense Ltda,"Av. Brás de Pina, 1358 - Vila da Penha, Rio de Janeiro - RJ, 21210-675",https://www.google.com/maps/place/Materiais+de+Constru%C3%A7%C3%A3o+Fluminense+Ltda/data=!4m7!3m6!1s0x997b5e43dc1dfd:0x236cb901194deeab!8m2!3d-22.8402273!4d-43.3072087!16s%2Fg%2F1tcvqh73!19sChIJ_R3cQ157mQARq-5NGQG5bCM?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8402273,-43.3072087
651,751,751,Bazar Forte das Ferragens Ltda,"Estr. do Quitungo, 1568 - Loja A - Brás de Pina, Rio de Janeiro - RJ, 21215-565",https://www.google.com/maps/place/Bazar+Forte+das+Ferragens+Ltda/data=!4m7!3m6!1s0x997bddd3c0121f:0xe5c7abedd5c8d81e!8m2!3d-22.8354257!4d-43.3049215!16s%2Fg%2F11pww3dbc1!19sChIJHxLA0917mQARHtjI1e2rx-U?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8354257,-43.3049215
652,752,752,Boni Distribuidora,"R. Alice Tibiriçá, 330 - Vila da Penha, Rio de Janeiro - RJ, 21221-435",https://www.google.com/maps/place/Boni+Distribuidora/data=!4m7!3m6!1s0x997b6230869067:0x8c348b1f20e5fb4b!8m2!3d-22.8452116!4d-43.3073854!16s%2Fg%2F1ts1nw5k!19sChIJZ5CGMGJ7mQARS_vlIB-LNIw?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8452116,-43.3073854
653,753,753,Quebra Galho,"Av. Brás de Pina, 1170 - Loja A - Vila da Penha, Rio de Janeiro - RJ, 21210-675",https://www.google.com/maps/place/Quebra+Galho/data=!4m7!3m6!1s0x997b6382440a2b:0xc2eec35db2b8cee5!8m2!3d-22.8406188!4d-43.3029685!16s%2Fg%2F1pv08r6rf!19sChIJKwpEgmN7mQAR5c64sl3D7sI?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8406188,-43.3029685
